time,open,high,low,close,Volume,Volume MA
1546646400,3821.6525,3873.8525,3776.775,3796.1175,15290.21750424,40507.56285068135
1546732800,3796.995,4085.235,3756.55,4040.9525,25912.14665231,38586.38011067536
1546819200,4040.925,4072.215,3966.5625,4006.0575,26511.87516873,37462.13999909936
1546905600,4005.405,4113.205,3941.5525,3993.475,38618.55381521,35160.57217562336
1546992000,3994.44,4046.705,3960.37,4001.705,26477.01441943,32033.65698399036
1547078400,4003.3525,4035.385,3544.86,3625.9725,58072.2142293,31648.17394395386
1547164800,3626.13,3698.6225,3570.84,3635.0225,38212.28386002,32052.00258849286
1547251200,3634.525,3650.4825,3559.645,3617.965,13125.30122758,31509.904247779363
1547337600,3616.4975,3646.305,3454.2175,3514.2175,21966.75672674,29969.05870826837
1547424000,3515.37,3713.8175,3507.245,3664.04,30803.28329748,29372.488213762368
1547510400,3664.0125,3684.8725,3541.0775,3581.695,29269.33078151,29251.01518872037
1547596800,3581.3225,3667.2025,3571.9675,3607.3425,28059.37613683,28671.268034054367
1547683200,3609.215,3658.6975,3540.295,3641.015,24768.0357303,27622.612204051366
1547769600,3639.84,3643.52,3577.61,3609.315,16761.9202567,27161.138858663366
1547856000,3609.31,3812.475,3605.4,3683.4125,16707.0497297,26877.728114725363
1547942400,3682.17,3702.8125,3473.4275,3534.25,21163.98326923,26447.015927467368
1548028800,3535.4675,3569.005,3487.01,3532.23,17595.30908591,26107.283365983865
1548115200,3532.2275,3611.6075,3422.5425,3576.72,24646.09551172,26082.282454228865
1548201600,3575.5475,3614.8675,3521.67,3553.6125,21418.62325765,25968.586134163364
1548288000,3553.6025,3595.545,3528.485,3570.3125,14890.86803428,25513.511934743365
1548374400,3570.2725,3578.245,3510.6525,3560.8175,17878.85035564,25642.943577313366
1548460800,3561.0525,3662.0075,3538.0575,3556.505,12481.13098953,24971.392794174368
1548547200,3556.3425,3563.19,3472.21,3531.82,11108.53904992,24201.225988233866
1548633600,3531.8075,3536.2175,3368.7775,3430.0375,36026.77638698,24071.637116822367
1548720000,3430.52,3438.7725,3331.09,3394.6025,26182.73754045,24056.92327287337
1548806400,3393.0725,3462.265,3372.2225,3436.6025,22261.30121298,22266.37762205737
1548892800,3436.815,3474.425,3394.7425,3411.5775,21330.11849338,21422.269353725373
1548979200,3412.3025,3459.11,3369.465,3437.85,24017.402143,21966.87439949637
1549065600,3437.7025,3486.835,3411.7625,3466.5775,10002.70181353,21368.67165383587
1549152000,3469.12,3473.1275,3387.43,3415.1975,10413.76924119,20349.19595102137
1549238400,3415.5825,3436.815,3395.9625,3411.4525,13213.01193537,19546.380008714368
1549324800,3410.1225,3432.065,3398.91,3429.8175,14391.84600414,18863.003502079868
1549411200,3429.9275,3444.205,3334.485,3366.5525,22846.59648202,18766.931539665868
1549497600,3366.0075,3382.2075,3350.6,3359.655,17334.91683041,18795.581368351366
1549584000,3359.1175,3709.55,3341.7875,3622.38,47932.11760065,20356.834761898866
1549670400,3623.205,3666.74,3592.7825,3624.04,14385.38387901,20017.904792387864
1549756800,3624.35,3657.2125,3578.28,3648.38,13006.71585321,19788.475130752868
1549843200,3649.3475,3651.3125,3578.4475,3589.835,23526.94520703,19732.517615518365
1549929600,3589.9075,3619.315,3546.645,3587.8775,25607.46275559,19941.959590415365
1550016000,3587.81,3629.4475,3556.3,3575.5225,20572.46276776,20226.039327089362
1550102400,3575.955,3606.51,3533.8025,3561.6375,17893.58729494,20226.776174054365
1550188800,3561.13,3618.16,3545.63,3566.85,20528.98690233,20629.168969694365
1550275200,3569.3725,3609.145,3565.3125,3581.1725,10795.68088376,20613.526061386365
1550361600,3581.375,3672.3025,3555.3725,3625.62,16196.63412533,19622.018948303867
1550448000,3625.6925,3917.995,3616.5225,3868.6225,47487.65978561,20687.265060561866
1550534400,3868.7675,3979,3841.0475,3889.15,38766.03943718,21512.501971771864
1550620800,3889.705,3965.97,3864.835,3939.67,27638.6451336,21827.928303782865
1550707200,3938.335,3987.7475,3867.225,3899.2,24166.34769775,21835.375581520366
1550793600,3899.15,3955.755,3884.64,3942.225,20571.30246648,22363.805614167864
1550880000,3940.9325,4156.77,3910.545,4111.955,27834.35116845,23234.834710530868
1550966400,4111.14,4189.02,3691.9425,3732.395,49316.23250855,25039.995739189868
1551052800,3733.3925,3860.32,3732.2875,3819.89,27342.4224139,25687.52455967787
1551139200,3818.985,3828.5975,3763.1875,3797.6825,18838.40793103,25487.115132128372
1551225600,3796.58,3823.54,3654.1475,3799.37,24881.31107821,25864.43484451837
1551312000,3798.535,3901.195,3754.455,3792.1725,25944.17321032,24765.03762500187
1551398400,3792.14,3843.77,3789.6025,3806.51,15785.83893762,24835.060377932372
1551484800,3805.9725,3818.41,3759.58,3810.6275,9317.9406706,24650.62161880187
1551571200,3810.845,3819.6975,3759.2425,3787.94,9288.88968768,23938.718842834372
1551657600,3787.995,3805.6375,3672.0725,3700.075,21797.09457585,23748.20043384737
1551744000,3701.1025,3876.36,3691.99,3844.8225,23697.59525956,23904.457058437372
1551830400,3844.8475,3889.1325,3809.24,3851.4,19492.44168769,23984.39977807487
1551916800,3851.795,3890.79,3829.09,3855.7375,21333.38190877,24024.61952839687
1552003200,3855.7675,3913.8125,3765.835,3843.515,23949.02783071,24682.286875744372
1552089600,3841.6475,3948.115,3835.575,3917.53,15062.08838992,24625.55958897387
1552176000,3916.965,3917.02,3865.885,3898.95562045,8770.8347359,22689.71833648837
1552262400,3899.7175,3911.595,3815.0525,3850.195,17759.74696955,21639.40371310687
1552348800,3850.185,3877.21,3797.045,3861.24,18243.02051878,21169.62248236587
1552435200,3862.3025,3872.2975,3824.925,3850.965,15027.45822123,20712.67800853987
1552521600,3850.25,3902.745,3780.2225,3854.6225,19149.92362519,20641.60906647537
1552608000,3855.4775,3909.7425,3846.1575,3901.3025,18220.90810704,20160.93691340487
1552694400,3900.5825,4039.2475,3899.6775,3989.8,20091.45243013,18699.697909483868
1552780800,3990.355,3991.36,3932.76,3965.74,8273.28620657,17746.241099117364
1552867200,3965.7975,4017.02,3934.77,3969.92,16708.00451422,17639.720928276864
1552953600,3969.8025,4011.2325,3950.2225,4000.07,16195.29127062,17205.419937897364
1553040000,3999.73,4048.1175,3963.7875,4031.885,19997.98582347,16908.11056855486
1553126400,4032.345,4058.8625,3905.785,3973.595,24394.6966097,17338.553452158863
1553212800,3973.6925,3999.3875,3961.13,3983.655,12073.72884349,17476.342860803365
1553299200,3983.2675,3999.77,3959.8425,3982.725,8823.43435993,17453.070094415863
1553385600,3980.62,3981.43,3944.86,3970.085,7574.58796053,16741.944763649863
1553472000,3969.7925,3978.25,3855.625,3908.16,20189.03262302,16566.516631822866
1553558400,3907.8525,3925.8975,3881.465,3920.73,12426.59608611,16213.224351743866
1553644800,3920.7025,4036.0525,3913.76,4026.295,21703.29656334,16231.720084472365
1553731200,4026.0275,4026.0425,3994.1,4012.5025,12537.32592504,15661.134989188864
1553817600,4012.2125,4100.5275,4006.5975,4088.1575,24568.56659468,16136.458899426865
1553904000,4088.0625,4130.43,4039.9475,4093.4975,12606.90511629,16328.262418446364
1553990400,4093.82,4101.9025,4075.405,4095.32,6987.85270129,15789.667705033364
1554076800,4094.2825,4149.0225,4052.07,4136.915,22083.83155248,15981.708256718364
1554163200,4136.345,5108.63,4131.7525,4902.065,103455.7108911,20403.120890211863
1554249600,4901.035,5348.0025,4784.6525,4975.835,99992.63507687,24445.256462795864
1554336000,4973.65,5074.09,4780.29,4906.9525,47104.92892404,25889.457503645863
1554422400,4908.11,5073.38,4886.055,5039.8725,33240.14024503,26546.891894390865
1554508800,5040.0875,5240.86,4909.795,5044.8925,30207.53323345,27643.604245734867
1554595200,5045.1925,5265.14,5025.7325,5193.965,28065.51983277,28211.480011662363
1554681600,5194.5225,5352.4175,5129.43,5286.6,39269.43516808,29365.187206535367
1554768000,5287.595,5287.885,5143.2675,5191.3975,27683.37166599,29749.456498661362
1554854400,5187.79,5472.3,5164.9275,5320.65,40243.24476799,30541.883906575862
1554940800,5323.3175,5344.38,4966.18,5041.97,45212.71299438,32198.833114120363
1555027200,5040.825,5118.4975,4909.4075,5081.23,26679.74651633,33091.648721940364
1555113600,5081.1775,5127.258,5036.165,5066.2325,12824.35752848,33354.13720033787
1555200000,5065.59,5188.6225,5012.885,5161.725,11814.4001021,32935.40557429187
1555286400,5161.635,5190.93,4946.7275,5032.24,24459.31126325,33537.04133314887
1555372800,5031.135,5234.2325,5017.99,5203.27,23669.88981221,33635.37099559237
1555459200,5202.125,5279.815,5173.8975,5232.93,20145.57668624,34015.78353365237
1555545600,5227.8275,5320.915,5222.3875,5282.15,19791.70399467,33776.94040365187
1555632000,5282.055,5360.6425,5191.5875,5288.225,16884.41551106,33990.81592339037
1555718400,5288.965,5359.9925,5259.21,5319.1475,11657.6934639,34224.30796152087
1555804800,5319.8825,5346.525,5210.4175,5296.6375,13948.9151542,33817.562141606875
1555891200,5296.14,5443.3125,5250.305,5387.1,27004.59168198,29995.00618115087
1555977600,5387.075,5641.495,5363.61,5531.93,39674.45842452,26979.097348533374
1556064000,5531.9225,5625.0625,5374.4575,5442.5525,36938.47109002,26470.774456832372
1556150400,5442.3375,5512.005,4821.9125,5133.6225,43103.72191382,26963.95354027187
1556236800,5133.6125,5291.745,5044.225,5152.02,41145.53346074,27510.85355163637
1556323200,5154.2775,5218.3625,5116.6575,5170.5475,12057.2785193,26710.44148596287
1556409600,5171.1175,5214.1975,5100.985,5157.275,12083.47407114,25351.14343111587
1556496000,5155.0925,5191.21,5070.6625,5149.055,18732.74349442,24903.61202253737
1556582400,5150.28,5288.605,5129.37,5269.5575,18849.59760035,23833.92966415537
1556668800,5270,5358.4875,5266.975,5323.21,16520.12790632,22399.30040975237
1556755200,5323.7625,5422.29,5306.9075,5389.005,18836.36330068,22007.13124896987
1556841600,5389.0025,5797.3775,5365,5658.98,46747.02787611,23703.26476635137
1556928000,5660.205,5842.5525,5514.5025,5766.9175,30032.49960358,24614.16974142537
1557014400,5768.4225,5780.7675,5627.4575,5714.345,14898.23428735,24136.11589263037
1557100800,5716.1625,5754.94,5565.1925,5686.8525,22391.76400539,24072.209602289367
1557187200,5687.53,5970.455,5687.53,5747.2475,38737.94158438,25001.827847196368
1557273600,5746.46,5987.295,5657.7375,5941,26761.10056909,25350.29767591737
1557360000,5946.4975,6171.8575,5933.8825,6151.8425,34565.75655438,26234.36472808337
1557446400,6151.005,6428.5125,6108.5525,6350.4725,44499.06680509,27876.433395142863
1557532800,6349.8575,7451.145,6343.65,7218.7675,84363.49769352,31397.162522108865
1557619200,7214.7625,7583.4125,6750.4175,6976.065,96624.42739755,34878.154307887366
1557705600,6970.955,8175.45,6866.9425,7818.4875,102152.9972251,38002.081247916365
1557792000,7817.265,8341.865,7621.315,7991.525,81763.38259898,40243.32682336436
1557878400,7991.755,8301.14,7835.0475,8203.37,56585.90718002,40917.43608667436
1557964800,8203.935,8382.2375,7657.785,7880.26,63711.71837037,42045.74533215586
1558051200,7880.395,7942.6375,6511.1025,7356.83,104059.17865364,46645.840338872855
1558137600,7355.6625,7491.87,7206.4925,7262.96,26140.45261159,47348.68926589536
1558224000,7263.185,8304.8875,7253.7975,8196.835,58428.70500007,49333.48734117786
1558310400,8195.7525,8198.93,7573.7225,8003.5375,54915.19702646,51136.76731248335
1558396800,8001.7525,8114.4475,7774.5625,7953.3125,30787.07185953,51850.11451014385
1558483200,7951.7625,8046.905,7506.4525,7623.3825,36832.27508727,52749.91009947335
1558569600,7621.695,7983.6325,7469.0775,7880.255,33132.19031293,52069.16822131435
1558656000,7880.785,8179.3925,7797.72,8001.27,33239.38357212,52229.51241974135
1558742400,8001.3,8154.4875,7943.925,8067.455,12494.79176109,52109.34029342835
1558828800,8068.025,8792.645,7889.57,8737.8225,40369.2359306,53008.21388968886
1558915200,8737.1525,8946.615,8639.21,8775.72,37113.60307663,52926.996964301354
1559001600,8773.9675,8819.555,8458.985,8719.955,26193.81870564,52898.63287112885
1559088000,8719.3,8758.805,8426.865,8662.0575,27733.20155143,52557.00512098135
1559174400,8663.2975,9093.925,7990.2,8275.2025,64551.68963265,53559.636262359345
1559260800,8277.47,8579.0125,8111.14,8542.59,38000.05785689,51241.46427052784
1559347200,8544.7625,8621.555,8457.37,8557.805,16214.42285844,47220.96404357234
1559433600,8556.5975,8835.24,8545.7975,8739.8225,14444.56080156,42835.542222395336
1559520000,8737.2425,8745.0475,8037.25,8110.6475,38247.10112899,40659.72814889583
1559606400,8105.5475,8105.8225,7431.4175,7672.325,67015.28932199,41181.19725599433
1559692800,7672.9775,7929.0325,7569.1375,7788.485,32258.91484995,39608.55707997333
1559779200,7787.695,7876.3025,7447.42,7804.0925,30763.80615764,35943.78845517333
1559865600,7804.245,8132.72,7761.68,8000.715,29955.58706738,36134.54517796283
1559952000,7999.4475,8060.0125,7784.165,7931.865,13809.43306629,33903.58158127383
1560038400,7933.74,7962.315,7510.045,7638.2825,16366.51421392,31976.147440646826
1560124800,7630.8825,8089.81,7522.6825,8020.26,25556.04434452,31714.596064896323
1560211200,8017.895,8055.685,7710.3225,7919.825,21268.31165871,30936.397893468325
1560297600,7918.1675,8283.8575,7822.115,8174.9325,31310.64434162,30845.320594902827
1560384000,8174.0375,8334.895,8037.825,8242.6825,22590.01073667,30312.851953130325
1560470400,8243.02,8736.365,8178.75,8697.1775,30176.15501483,31196.920115817327
1560556800,8696.475,8913.0525,8615.1225,8856.88,21462.50455059,30251.583546816826
1560643200,8856.245,9389.2075,8715.185,8978.795,53220.1181544,31056.909300705323
1560729600,8975.545,9473.675,8974.52,9333.1625,44767.51840132,31985.594285489322
1560816000,9336.875,9359.2725,8927.7925,9080.5325,36612.11804684,32429.54011025982
1560902400,9079.15,9323.225,9037.82,9278.89,20338.11617165,30218.861437209816
1560988800,9279.2375,9601.11,9211.635,9533.845,28478.96415317,29742.80675202382
1561075200,9533.01,10242.0775,9532.9975,10227.86,49398.68838561,31402.020028382318
1561161600,10226.96,11208.4225,10062.8325,10667.11,70025.98286205,34181.09113140682
1561248000,10664.74,11254.715,10484.3325,10830.4725,32432.89123913,33890.38063691383
1561334400,10826.6,11095.8925,10535.98,11029.3875,31219.84506306,32100.608423967333
1561420800,11029.9275,11794.195,11001.25,11757.885,51791.46032491,33077.23569771533
1561507200,11759.8175,13870.6275,11497.9925,12929.5325,156356.50262929,39356.87052129784
1561593600,12931.13,13358.795,10299.75,11151.1925,147429.88071977,45230.58520391733
1561680000,11154.655,12444.5575,10734.61,12365.78,78489.15524215,48464.57131271034
1561766400,12361.405,12395.72,11252.1425,11868.7375,54955.42204995,50394.016704511836
1561852800,11870.375,12199.2725,10648.3575,10754.915,55650.38206938,51898.73359075484
1561939200,10756.975,11212.38,9940.75,10545.515,82668.31782325,54968.73389898184
1562025600,10434.6775,10932.72,9646.02,10832.3,83050.0961869,57555.706491245845
1562112000,10832.8725,12020.96,10825.3975,11977.7425,78290.12238816,60340.71207382034
1562198400,11977.0125,12060.64,10932.1875,11143.8725,44154.40874553,61039.62476035535
1562284800,11140.1275,11453.5625,10756.7625,11001.4125,42676.50578946,62100.32482229885
1562371200,10995.4625,11727.42,10975.6075,11238.3725,29990.86637712,60938.86223343484
1562457600,11232.9525,11625.77,11063.6975,11475.0375,23422.00546963,59871.58658685033
1562544000,11478.405,12399.4,11329.105,12296.2,42226.4906607,60152.30521754334
1562630400,12299.0775,12843.1925,12096.315,12569.815,54730.82605455,61871.940711688345
1562716800,12569.2275,13196.8325,11548.64,12097.6125,80278.60909403,64461.922958731346
1562803200,12096.17,12097.165,10955.02,11340.29,73892.42539045,65686.60980897336
1562889600,11346.615,11942.61,11084.24,11796.3525,36714.22322903,64021.02182732235
1562976000,11806.9825,11845.7775,10804.0575,11376.2825,37137.62962771,64256.25874675135
1563062400,11383.395,11463.4675,10136.125,10299.7,47686.27644435,65079.580315815845
1563148800,10296.7475,11081.78,9841.04,10848.7175,63239.04157491,65651.95937831585
1563235200,10844.905,11037.5525,9359.75,9421.22,84111.35848108,62039.702170905344
1563321600,9428.2525,9987.9075,9073.385,9700.785,68997.64955849,58118.09061284134
1563408000,9701.2025,10797.7525,9277.8575,10645.53,68568.46725578,57622.05621352284
1563494400,10645.765,10772.925,10109.41,10536.0375,43015.53027438,57025.06162474434
1563580800,10534.2225,11141.285,10368.2575,10759.8025,36986.61210343,56091.87312644684
1563667200,10766.47,10835.8425,10290.75,10594.06,23881.26083838,53152.52027720334
1563753600,10595.26,10690.0325,10062.23,10325.69,33519.53302721,50675.99211921884
1563840000,10322.545,10326.9725,9802.4525,9842.615,36867.49568777,48604.860784199336
1563926400,9845.5025,9915.485,9509.8575,9769.06,37875.11665199,48290.896179522344
1564012800,9773.2475,10185.69,9736.6675,9888.9575,26468.73333198,47480.507556648336
1564099200,9888.725,9904.1875,9646.105,9848.24,21911.5089077,47076.53968317733
1564185600,9847.9625,10232.115,9290.025,9477.8625,37278.77096026,47769.37795770883
1564272000,9471.0025,9642.265,9112.6225,9530.3275,18963.14904889,46606.21087711833
1564358400,9536.545,9721.185,9364.8125,9498.6325,20831.45089232,44911.24211900683
1564444800,9502.9625,9793.8925,9375.31,9593.95,19859.81037578,41890.30218309433
1564531200,9592.5925,10136.175,9574.1875,10085.57,28136.09575336,39602.48570123983
1564617600,10094.0025,10504.215,9883.6375,10408.135,29967.94553408,39265.17181649232
1564704000,10410.0225,10670.68,10325.575,10530.7075,29699.65198488,38893.272934350825
1564790400,10531.2,10922.8725,10505.53,10817.38,22280.7466376,37622.996444013326
1564876800,10816.605,11084.9425,10564.215,10977.9675,25233.58151122,35722.72344082882
1564963200,10980.5325,11949.84,10979.3825,11808.5925,51332.12740524,34083.76188703682
1565049600,11803.7975,12326.6025,11198.18,11464.6575,55450.41575702,33406.40019696332
1565136000,11464.8775,12151.975,11382.8525,11970.4575,50523.43749391,32504.148708869812
1565222400,11980.42,12048.7725,11461.775,11947.725,31628.21338514,31934.78286440781
1565308800,11951.1925,12020.935,11653.94,11857.525,25583.58912106,31364.63171528931
1565395200,11865.9675,11973.8375,11193.8,11280.7725,28896.24709165,31615.381027952815
1565481600,11279.555,11578.2975,11093.1275,11530.865,15561.26417354,30717.467585269314
1565568000,11536.2775,11552.0775,11219.565,11385.025,12812.15740885,29514.70067132332
1565654400,11385.2125,11443.015,10746.395,10857.9225,29130.41198581,29077.465438014322
1565740800,10857.695,10860.6825,9893.495,10020.9325,50207.44842902,30264.401192866324
1565827200,10022.31,10446.35,9476.2725,10300.9525,58702.28995253,32103.940245107828
1565913600,10295.8325,10538.6575,9736.1325,10357.36,41183.75435691,32299.18941494033
1566000000,10353.1875,10472.28,9983.545,10209.83,15442.96975955,32123.18045047333
1566086400,10220.57,10508.465,10069.965,10319.71,13703.02741937,31766.75927682583
1566172800,10319.355,10940.0575,10269.99,10922.2725,26848.1634991,32116.17693299183
1566259200,10921.66,10954.37,10556.4225,10762.0675,19378.88882015,31678.316586331337
1566345600,10768.7475,10803.545,9847.6875,10130.5475,39084.71943235,32134.155281244835
1566432000,10128.5875,10235.0725,9756.5875,10122.97,25340.46638079,31916.196001040335
1566518400,10120.9925,10478.15,10045.26,10406.7225,20112.3473363,31807.776035975334
1566604800,10409.4525,10428.9725,9885.785,10147.4975,18117.93622289,31451.99377155884
1566691200,10149.7825,10375.0125,9906.3525,10136.39,16227.88042972,29696.781422782842
1566777600,10143.4875,10671.6025,10141.09,10363.6125,30734.7314425,28460.99720705684
1566864000,10362.255,10380.6225,10024.5975,10173.06,16737.45949855,26771.69830728884
1566950400,10174.3225,10286.525,9530.8575,9717.26,36961.43117068,27038.35919656584
1567036800,9715.465,9716.9,9309.9575,9489.395,29898.05156621,27254.08231882334
1567123200,9491.38,9700.825,9346.735,9580.5325,19492.44981088,26783.89245478484
1567209600,9576.965,9694.8025,9430.815,9600.935,7979.0480811,26404.781650162844
1567296000,9599.3575,9840.4,9540.7475,9768.0175,8535.24577236,26190.936068338346
1567382400,9768.075,10482.06,9753.375,10386.88,25395.36706371,26004.183822233346
1567468800,10385.7175,10783.4775,10282.62,10621.4725,35783.21083516,25282.971942540345
1567555200,10623.1225,10847.3475,10364.53,10584.2825,29654.47808815,23830.581349321343
1567641600,10584.2975,10662.37,10457.5325,10580.8225,16219.76555197,22582.381909074342
1567728000,10577.965,10951.85,10179.29,10320.7025,37918.15426042,23706.141134117843
1567814400,10319.11,10574.4425,10309.9,10483.8825,10364.28734846,23539.204130572343
1567900800,10488.37,10595.725,10232.3175,10403.6725,10445.63170578,22719.077540906343
1567987200,10396.9375,10537.5575,10059.6225,10311.485,21730.86609517,22836.676404657344
1568073600,10312.7075,10390.0175,9924.775,10095.8775,18141.23427207,21789.502146643343
1568160000,10095.8475,10268.4225,9865.0025,10159.12,19358.96322228,21490.426988717845
1568246400,10163.38,10467.6325,10035.385,10424.1725,18133.05945028,21391.462594416844
1568332800,10425.0675,10455.0275,10154.49,10363.9875,15701.51639306,21270.64160292534
1568419200,10367.705,10441.1225,10233.6025,10359.7775,9249.71124927,20921.733143902842
1568505600,10362.5675,10382.45,10265.745,10309.045,6563.21390569,19713.157267062343
1568592000,10311.38,10377.1025,10054.2175,10266.095,17650.93072454,19758.830828361846
1568678400,10262.045,10278.98,10135.115,10190.78,14277.01580848,18624.610060251845
1568764800,10186.865,10261.0175,10023.97,10156.9375,14171.36847961,17838.275905921844
1568851200,10159.13,10379.8825,9603.04,10265.2275,31584.82563364,18442.894697059844
1568937600,10268.525,10300.695,10059.4625,10170.0075,14532.03697444,18770.544141726845
1569024000,10170.3975,10174.17,9914.225,9979.65,11722.87240315,18929.925473266347
1569110400,9976.98,10090.3575,9847.4525,10026.9475,10891.56307975,18204.735274068345
1569196800,10027.4225,10048.11,9611.53,9689.0275,22745.83461189,17552.866462904847
1569283200,9690.7275,9777.8575,8048.6325,8536.7225,92832.99881023,20711.792499008847
1569369600,8532.6725,8744.8225,8164.805,8435.3525,53945.6323357,22598.085838195348
1569456000,8443.3975,8464.025,7723.61,8060.1075,60765.64307643,23740.460278995848
1569542400,8060.835,8289.0075,7859.255,8193.6775,35180.27765943,24981.25979454435
1569628800,8197.365,8368.21,8018.1225,8219.08,19962.38451675,25457.097435092848
1569715200,8221.54,8243.46,7905.1925,8052.3225,18122.96423328,25276.70234199835
1569801600,8058.2875,8373.295,7694.05,8303.7925,34683.05234481,26103.79324563535
1569888000,8311.105,8534.375,8199.715,8323.5375,31942.55724663,26732.972946852846
1569974400,8324.5575,8392.0975,8171.99,8380.4875,17565.08336473,26704.574142575344
1570060800,8382.77,8415.52,8056.9925,8231.22,22734.84429204,27056.240537524347
1570147200,8234.1275,8243.4775,8007.09,8154.56,18696.2448011,27528.567215115843
1570233600,8157.58,8200.765,8022.16,8148.0425,10671.2249783,27733.967768746348
1570320000,8151.11,8175.9925,7778.065,7859.23,20653.10709298,27884.076587168343
1570406400,7862.8675,8312.895,7767.4025,8209.15,26873.82356003,28513.916974745844
1570492800,8210.525,8344.0075,8109.8525,8184.0775,13977.52174295,28504.22463791284
1570579200,8183.5575,8704.4075,8119.08,8589.7875,33779.13261778,28613.93998711984
1570665600,8589.62,8660.46,8454.9875,8586.93,20759.05590079,28925.290933437343
1570752000,8588.5625,8847.7775,8223.1075,8269.06,28437.0154777,29760.998087164848
1570838400,8266.01,8424.2575,8261.0025,8307.945,6570.52509013,29544.946187683847
1570924800,8307.945,8471,8144.045,8280.48,13498.50249368,29082.579581773345
1571011200,8279.3375,8413.4825,8216.515,8357.115,11509.31295476,25016.395288999844
1571097600,8355.2225,8417.52,8078.73,8161.255,18167.44432055,23227.485888242347
1571184000,8162.825,8176.4975,7913.13,7997.9125,22504.249231,21314.416195970847
1571270400,7998.465,8128.0325,7938.4075,8075.2625,14383.90358766,20274.597492382345
1571356800,8074.4325,8117.9275,7815.45,7956.58,18421.62557794,20197.559545441847
1571443200,7955.4025,8101.0175,7876.7125,7961.1675,11188.9920245,19850.86093500285
1571529600,7962.665,8307.1925,7878.62,8234.765,16745.40211182,18953.97842335335
1571616000,8235.9125,8361.3375,8151.46,8213.5325,15084.12450954,18111.056786498848
1571702400,8208.7725,8317.435,7996.06,8023.59,16783.42944824,18071.974090674346
1571788800,8021.9475,8050.95,7291.8075,7472.3575,46344.7526041,19252.469506277346
1571875200,7474.3525,7513.495,7359.2875,7438.235,17603.46581478,19197.830556961344
1571961600,7439.8175,8793.0975,7395.7625,8666.525,61246.00240493,21726.569428292845
1572048000,8674.505,10520.2475,8646.0225,9260.7525,118624.68937446,26625.148542366846
1572134400,9262.7825,9819.22,9103.5375,9549.05,48017.56559159,27682.335643944843
1572220800,9559.325,9939.62,9183.555,9220.2875,40701.03791383,29018.511452488845
1572307200,9219.6225,9566.93,9055.5425,9431.4625,29654.36325799,28812.272984499345
1572393600,9432.415,9435,8994.5725,9165.3975,24402.59294101,28994.449836510343
1572480000,9167.2275,9439.3725,8955.9075,9152.5625,24596.99428835,28802.448777042842
1572566400,9155.985,9306.7275,9058.61,9252.3375,18730.6960484,29410.45732495634
1572652800,9254.56,9392.51,9205.625,9306.1125,9985.85755645,29234.825078094836
1572739200,9306.7175,9383.6175,9072.575,9205.705,9107.76456573,29114.747658643337
1572825600,9206.825,9596.625,9128.5825,9413.55,18502.05836301,29131.478360766334
1572912000,9414.5625,9493.1475,9171.76,9319.0325,17395.71513281,28876.051655856834
1572998400,9319.4425,9446.8925,9255.8725,9343.63,14652.27265756,28889.47010935183
1573084800,9344.24,9373.17,9081.2125,9201.3425,13473.56840108,28642.067250508826
1573171200,9204.0525,9249.2475,8666.5075,8766.13,29856.67691765,29575.451495166326
1573257600,8764.355,8876.245,8719.63,8810.3575,8410.13835418,29158.68830728433
1573344000,8808.0375,9142.7025,8745.75,9033.985,12139.75075881,29011.469619747826
1573430400,9035.32,9069.11,8598.25,8720.11,17858.13785133,29065.20503990233
1573516800,8720.105,8871.525,8557.61,8812.7525,15191.24331722,27507.52957555833
1573603200,8814.1475,8838.235,8705.3475,8759.3575,10198.04030637,27137.25830013783
1573689600,8762.9325,8787.0975,8559.21,8631.415,12490.5386571,24699.485112746326
1573776000,8630.97,8780.825,8366.9325,8458.5375,22141.67127819,19875.334207932825
1573862400,8459.26,8531.66,8426.54,8482.635,5695.3288401,17759.222370358322
1573948800,8483.355,8631.6,8373.0325,8500.63,8357.62477291,16142.051713312325
1574035200,8500.9325,8503.1525,8022.295,8170.925,20888.15198124,15703.741149474827
1574121600,8172.04,8198.255,7989.105,8121.9725,16564.84637946,15311.853821397326
1574208000,8124.08,8222.8625,8028.845,8083.375,12504.12228942,14707.210221450825
1574294400,8082.6525,8116.435,7388.7825,7615.5175,35867.22226681,15564.036532371325
1574380800,7615.725,7718.0725,6777.6175,7285.1575,70948.54537634,18612.170923365826
1574467200,7282.76,7351.755,7105.52,7325.3475,17476.55575573,19030.610482865824
1574553600,7327.9725,7345.635,6856.535,6908.4475,22994.60957494,19255.238043462326
1574640000,6906.5825,7377.3725,6522.48,7124.6625,60492.96962503,21410.100768073324
1574726400,7125.41,7341.1225,7023.4725,7161.5975,25925.76657804,21973.77546409732
1574812800,7162.6225,7675.3725,6850.5425,7524.3925,46570.02433739,23628.598260912822
1574899200,7522.8025,7656.5925,7372.76,7431.89,21475.3383948,23209.531334770327
1574985600,7430.0475,7867.225,7412.34,7757.21,25265.84419686,24052.316626904325
1575072000,7757.5625,7814.095,7455.045,7554.92,16111.88095842,24250.923136884823
1575158400,7556.4725,7557.0175,7235.5225,7403.8775,20124.22871471,24364.227680053824
1575244800,7407.6975,7429.315,7156.88,7305.5,16245.38602508,24416.934815446824
1575331200,7307.75,7412.78,7241.475,7299.71,12555.55467982,24534.810534119322
